id_tweet,text_tweet,main_category
1037735382216056832,"ok so far i have been patient thing happen but the backup servic are not work at all so right now we have a product data that is not be back up can can not be restor in the event of a failur azur bill better be 0 thi month",015
1037735502177132546,"is it possibl thank you veri much we found just still the way of the applic although i i would like to thank you for your elan or someth no imag to know japan is of the clock in the middl of the night anymor i will but give me pleas the imag sleep i will",01
1037736189888000000,"aztechhelp backup is grey out in my vm",13
1037736207332061184,"azhelp 2 month in can not use free trial now be charg by free trial and can not find a way to get a person for support",313
1037738850582450178,"i will do it thank",01
1037740269062549504,"i think it work now and thank you so much for repli to my tweet",01
1037742117844606976,"dm sent thank",49
1037743160947027968,"and just what i thought would happen i get told to leav a messag whether i call or if i talk to what is suppos to be live chat is there no one ever avail to talk to right away at azur",24
1037744233258606592,"that is what we just said no respons leav an email i call i m told leav a messag whi have live chat that is never live call never answer by a live person",24
1037745143498059776,"well at least how to cancel an account wa easi to find and we have done so best of luck to you",015
1037747003357384704,"aztechhelp my azur account is a storag account classic i set up a server for a friend of mine and her azur account is set up as a recoveri servic vault i get bill about 20 per month she is get bill about 106 per month how can i chang her",24
1037747278717624320,"doe an app servic plan use gr or lr i have absolut no recent motiv for thi question",313
1037749107228585986,"messag sent thank you so much",01
1037749276829466625,"thx where on the dashboard do i see how much storag i m use",313
1037749989336801280,"i have tri your mention tutori and also gone through the git issu that you have mention pleas note that it ha armv7 processor not arm32v7 will it make a differ",316
1037750085285752838,"that wa a tough outag azur proud of for work directli with to restor servic for our merchant",01
1037750247370436608,"is there degrad perform on sql azur restor from pitr east wait hour for a sql azur restor job for a gig db",25
1037751221480767488,"sorri for be dumb what is the individu metric i want to see how much storag i m use",313
1037755631950655488,"aztechhelp can you point me in the right direct to find a way to creat an azur window vm that i can connect to my current server s ad domain or i can connect my server to for ad",313
1037756257329995776,"we are eerienc veri slow api respons time frankfurt a m germani updat virtual network set take age or is even abort with statu fail ani statu updat you can provid",214
1037758646871056386,"tough day storag servic like blob and queue sever impact due to the azureoutag let me work",24
1037762333416808448,"thank i need to fix that as soon as possibl",01
1037764405197385728,"suggest azuread sign in report would be more help if there were document deciph what the list applic corrobor with some of them seem veri similar i e microsoft offic portal vs",211
1037766506355011584,"i think i know the answer to thi but do you still need permiss to pen test your site on",317
1037770161946849285,"there is no updat on my servic issu page the last thing is next updat the next updat will be provid by 00 utc sep or as event warrant want a screen shot",13
1037773098681085952,"can i deploy multipl web job into a web app through continu integr pipelin we are use ftp upload option task in the tf releas definit is there ani other way around to do thi we want to deploy to stage slot actual",313
1037774251254865920,"i m pretti sure the answer is now no there use to be a form you had to fill out",211
1037775421058830337,"azur portal and resourc manag is pain slow and or time out tri to manag resourc in southwest us region no i do not want to creat a support ticket you guy take the screenshot below and take it on from here",214
